Just	Just	av-j	Just	just	0
his	his	po31	his	his	0
hands	hands	n2	hands	hand	0
and	and	cc	and	and	0
stared	stared	vvd	stared	stare	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
crackling	crackling	n-vvg	crackling	crackle	0
fire	fire	n1	fire	fire	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
a	a	dt	a	a	0
common	common	j	common	common	0
experience	experience	n1	experience	experience	0
among	among	p-acp	among	among	0
employers	employers	n2	employers	employer	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
age	age	n1	age	age	0
.	.	.	.	.	1
My	My	po11	My	my	0
father	father	n1	father	father	0
was	was	vbds	was	be	0
absent	absent	j	absent	absent	0
from	from	p-acp	from	from	0
home	home	n1-an	home	home	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
time	time	n1	time	time	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
arrival	arrival	n1	arrival	arrival	0
,	,	,	,	,	0
and	and	cc	and	and	0
I	I	pns11	I	I	0
was	was	vbds	was	be	0
informed	informed	vvn	informed	inform	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
maid	maid	n1	maid	maid	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
driven	driven	vvn	driven	drive	0
over	over	a-acp	over	over	0
to	to	p-acp	to	to	0
Ross	Ross	np1	Ross	Ross	0
with	with	p-acp	with	with	0
John	John	np1	John	John	0
Cobb	Cobb	np1	Cobb	Cobb	0
,	,	,	,	,	0
the	the	dt	the	the	0
groom	groom	n1	groom	groom	0
.	.	.	.	.	1
"	"	"	"	"	0
I	I	pns11	I	I	0
came	came	vvd	came	come	0
to	to	pc-acp	to	to	0
find	find	vvi	find	find	0
a	a	dt	a	a	0
friend	friend	n1	friend	friend	0
.	.	.	.	.	0
"	"	"	"	"	1
"	"	"	"	"	0
What	What	q-crq	What	what	0
has	has	vhz	has	have	0
she	she	pns31	she	she	0
been	been	vbn	been	be	0
saying	saying	vvg	saying	say	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
?	?	?	?	?	0
"	"	"	"	"	1
"	"	"	"	"	0
Now	Now	av	Now	now	0
,	,	,	,	,	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
have	have	vhi	have	have	0
the	the	dt	the	the	0
great	great	j	great	great	0
goodness	goodness	n1	goodness	goodness	0
to	to	pc-acp	to	to	0
open	open	vvi	open	open	0
that	that	d	that	that	0
door	door	n1	door	door	0
very	very	av	very	very	0
quietly	quietly	av-jn	quietly	quiet	0
,	,	,	,	,	0
we	we	pns12	we	we	0
will	will	vmb	will	will	0
soon	soon	av	soon	soon	0
make	make	vvi	make	make	0
him	him	pno31	him	he	0
cut	cut	vvi	cut	cut	0
a	a	dt	a	a	0
much	much	av-d	much	much	0
more	more	av-dc	more	more	0
respectable	respectable	j	respectable	respectable	0
figure	figure	n1	figure	figure	0
.	.	.	.	.	0
"	"	"	"	"	1
There	There	pc-acp	There	there	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
double	double	j	double	double	0
stream	stream	n1	stream	stream	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
stair	stair	n1	stair	stair	0
,	,	,	,	,	0
some	some	d	some	some	0
going	going	vvg	going	go	0
up	up	a-acp	up	up	0
in	in	p-acp	in	in	0
hope	hope	n1	hope	hope	0
,	,	,	,	,	0
and	and	cc	and	and	0
some	some	d	some	some	0
coming	coming	vvg	coming	come	0
back	back	n1	back	back	0
dejected	dejected	vvn	dejected	deject	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
we	we	pns12	we	we	0
wedged	wedged	vvn	wedged	wedge	0
in	in	p-acp	in	in	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
as	as	c-acp	as	as	0
we	we	pns12	we	we	0
could	could	vmd	could	can	0
and	and	cc	and	and	0
soon	soon	av	soon	soon	0
found	found	vvd	found	find	0
ourselves	ourselves	px12	ourselves	ourselves	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
office	office	n1	office	office	0
.	.	.	.	.	0
"	"	"	"	"	1
You	You	pn22	You	you	0
have	have	vhb	have	have	0
degraded	degraded	vvn	degraded	degrade	0
what	what	r-crq	what	what	0
should	should	vmd	should	shall	0
have	have	vhi	have	have	0
been	been	vbn	been	be	0
a	a	dt	a	a	0
course	course	n1	course	course	0
of	of	pp-f	of	of	0
lectures	lectures	n2	lectures	lecture	0
into	into	p-acp	into	into	0
a	a	dt	a	a	0
series	series	n1	series	series	0
of	of	pp-f	of	of	0
tales	tales	n2	tales	tale	0
.	.	.	.	.	0
"	"	"	"	"	1
On	On	p-acp	On	on	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
hand	hand	n1	hand	hand	0
,	,	,	,	,	0
I	I	pns11	I	I	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
have	have	vhi	have	have	0
given	given	vvn	given	give	0
her	her	pno31	her	she	0
the	the	dt	the	the	0
name	name	n1	name	name	0
which	which	r-crq	which	which	0
I	I	pns11	I	I	0
have	have	vhb	have	have	0
the	the	dt	the	the	0
honour	honour	n1	honour	honour	0
to	to	pc-acp	to	to	0
bear	bear	vvi	bear	bear	0
"	"	"	"	"	0
--	--	--	--	--	0
he	he	pns31	he	he	0
gave	gave	vvd	gave	give	0
a	a	dt	a	a	0
little	little	j	little	little	0
stately	stately	j	stately	stately	0
cough	cough	n1	cough	cough	0
--	--	--	--	--	0
"	"	"	"	"	0
had	had	vhd	had	have	0
not	not	xx	not	not	0
I	I	pns11	I	I	0
thought	thought	vvd	thought	think	0
her	her	pno31	her	she	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
at	at	p-acp	at	at	0
bottom	bottom	n1	bottom	bottom	0
a	a	dt	a	a	0
noble	noble	j	noble	noble	0
woman	woman	n1	woman	woman	0
.	.	.	.	.	1
Oh	Oh	uh	O	o	0
,	,	,	,	,	0
do	do	vdb	do	do	0
not	not	xx	not	not	0
waste	waste	vvi	waste	waste	0
the	the	dt	the	the	0
so-precious	so-precious	j	so-precious	so-precious	0
time	time	n1	time	time	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
come	come	vvb	come	come	0
!	!	!	!	!	0
'	'	'	'	'	1
"	"	"	"	"	0
He	He	pns31	He	he	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
cripple	cripple	n1	cripple	cripple	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
sense	sense	n1	sense	sense	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
walks	walks	vvz	walks	walk	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
limp	limp	vvi	limp	limp	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
in	in	p-acp	in	in	0
other	other	j-jn	other	other	0
respects	respects	n2	respects	respect	0
he	he	pns31	he	he	0
appears	appears	vvz	appears	appear	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
powerful	powerful	j	powerful	powerful	0
and	and	cc	and	and	0
well-nurtured	well-nurtured	j	well-nurtured	well-nurtured	0
man	man	n1	man	man	0
.	.	.	.	.	1
To	To	pc-acp	To	to	0
be	be	vbi	be	be	0
left	left	vvn	left	leave	0
till	till	c-acp	till	till	0
called	called	vvn	called	call	0
for	for	p-acp	for	for	0
.	.	.	.	.	0
"	"	"	"	"	1
Now	Now	av	Now	now	0
,	,	,	,	,	0
"	"	"	"	"	0
he	he	pns31	he	he	0
said	said	vvd	said	say	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
turned	turned	vvd	turned	turn	0
hungrily	hungrily	av-j	hungrily	hungry	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
simple	simple	j	simple	simple	0
fare	fare	n1	fare	fare	0
that	that	cst	that	that	0
our	our	po12	our	our	0
landlady	landlady	n1	landlady	landlady	0
had	had	vhd	had	have	0
provided	provided	vvn	provided	provide	0
,	,	,	,	,	0
"	"	"	"	"	0
I	I	pns11	I	I	0
must	must	vmb	must	must	0
discuss	discuss	vvi	discuss	discuss	0
it	it	pn31	it	it	0
while	while	cs	while	while	0
I	I	pns11	I	I	0
eat	eat	vvb	eat	eat	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
I	I	pns11	I	I	0
have	have	vhb	have	have	0
not	not	xx	not	not	0
much	much	d	much	much	0
time	time	n1	time	time	0
.	.	.	.	.	1
I	I	pns11	I	I	0
answered	answered	vvd	answered	answer	0
sharply	sharply	av-j	sharply	sharp	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
are	are	vbb	are	be	0
found	found	vvn	found	find	0
again	again	av	again	again	0
,	,	,	,	,	0
then	then	av	then	then	0
all	all	d	all	all	0
must	must	vmb	must	must	0
come	come	vvi	come	come	0
out	out	av	out	out	0
.	.	.	.	.	1
"	"	"	"	"	0
Yes	Yes	uh	Yes	yes	0
,	,	,	,	,	0
sir	sir	n1	sir	sir	0
.	.	.	.	.	1
No	No	uh-x	No	no	0
one	one	pi	one	one	0
but	but	p-acp	but	but	0
Mr.	Mr.	n1	Mr.	mr.	0
McCarthy	McCarthy	np1	McCarthy	McCarthy	0
was	was	vbds	was	be	0
in	in	p-acp	in	in	0
favour	favour	n1	favour	favour	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
.	.	.	.	.	0
"	"	"	"	"	1
"	"	"	"	"	0
Now	Now	av	Now	now	0
,	,	,	,	,	0
Mr.	Mr.	n1	Mr.	Mr.	0
Sherlock	Sherlock	np1	Sherlock	Sherlock	0
Holmes	Holmes	np1	Holmes	Holmes	0
,	,	,	,	,	0
"	"	"	"	"	0
said	said	vvd	said	say	0
the	the	dt	the	the	0
lady	lady	n1	lady	lady	0
as	as	c-acp	as	as	0
we	we	pns12	we	we	0
entered	entered	vvd	entered	enter	0
a	a	dt	a	a	0
well-lit	well-lit	j	well-lit	well-lit	0
dining-room	dining-room	n1	dining-room	dining-room	0
,	,	,	,	,	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
table	table	n1	table	table	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
a	a	dt	a	a	0
cold	cold	j-jn	cold	cold	0
supper	supper	n1	supper	supper	0
had	had	vhd	had	have	0
been	been	vbn	been	be	0
laid	laid	vvn	laid	lay	0
out	out	av	out	out	0
,	,	,	,	,	0
"	"	"	"	"	0
I	I	pns11	I	I	0
should	should	vmd	should	shall	0
very	very	av	very	very	0
much	much	av-d	much	much	0
like	like	av-j	like	like	0
to	to	pc-acp	to	to	0
ask	ask	vvi	ask	ask	0
you	you	pn22	you	you	0
one	one	crd	one	one	0
or	or	cc	or	or	0
two	two	crd	two	two	0
plain	plain	j	plain	plain	0
questions	questions	n2	questions	question	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
which	which	r-crq	which	which	0
I	I	pns11	I	I	0
beg	beg	vvb	beg	beg	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
give	give	vvi	give	give	0
a	a	dt	a	a	0
plain	plain	j	plain	plain	0
answer	answer	n1	answer	answer	0
.	.	.	.	.	0
"	"	"	"	"	1
"	"	"	"	"	0
My	My	po11	My	my	0
sister	sister	n1	sister	sister	0
had	had	vhd	had	have	0
told	told	vvn	told	tell	0
me	me	pno11	me	I	0
some	some	d	some	some	0
weeks	weeks	n2	weeks	week	0
before	before	c-acp	before	before	0
that	that	cst	that	that	0
I	I	pns11	I	I	0
might	might	vmd	might	may	0
have	have	vhi	have	have	0
the	the	dt	the	the	0
pick	pick	vvi	pick	pick	0
of	of	pp-f	of	of	0
her	her	po31	her	her	0
geese	geese	n2	geese	goose	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
Christmas	Christmas	n1	Christmas	christmas	0
present	present	n1	present	present	0
,	,	,	,	,	0
and	and	cc	and	and	0
I	I	pns11	I	I	0
knew	knew	vvd	knew	know	0
that	that	cst	that	that	0
she	she	pns31	she	she	0
was	was	vbds	was	be	0
always	always	av	always	always	0
as	as	c-acp	as	as	0
good	good	j	good	good	0
as	as	c-acp	as	as	0
her	her	po31	her	her	0
word	word	n1	word	word	0
.	.	.	.	.	1
Watson	Watson	np1	Watson	Watson	0
,	,	,	,	,	0
I	I	pns11	I	I	0
fear	fear	vvb	fear	fear	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
find	find	vvi	find	find	0
it	it	pn31	it	it	0
very	very	av	very	very	0
slow	slow	j	slow	slow	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
I	I	pns11	I	I	0
shall	shall	vmb	shall	shall	0
only	only	av-j	only	only	0
be	be	vbi	be	be	0
away	away	av	away	away	0
a	a	dt	a	a	0
couple	couple	n1	couple	couple	0
of	of	pp-f	of	of	0
hours	hours	n2	hours	hour	0
.	.	.	.	.	0
"	"	"	"	"	1
"	"	"	"	"	0
On	On	p-acp	On	on	0
the	the	dt	the	the	0
contrary	contrary	n-jn	contrary	contrary	0
,	,	,	,	,	0
this	this	d	this	this	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
right	right	j-jn	right	right	0
side	side	n1	side	side	0
.	.	.	.	.	1
"	"	"	"	"	0
he	he	pns31	he	he	0
gasped	gasped	vvd	gasped	gasp	0
.	.	.	.	.	1
"	"	"	"	"	0
Alas	Alas	uh	Alas	alas	0
!	!	!	!	!	1
He	He	pns31	He	he	0
was	was	vbds	was	be	0
himself	himself	px31	himself	himself	0
red-headed	red-headed	j	red-headed	red-headed	0
,	,	,	,	,	0
and	and	cc	and	and	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
a	a	dt	a	a	0
great	great	j	great	great	0
sympathy	sympathy	n1	sympathy	sympathy	0
for	for	p-acp	for	for	0
all	all	d	all	all	0
red-headed	red-headed	j	red-headed	red-headed	0
men	men	n2	men	man	0
;	;	;	;	;	0
so	so	av	so	so	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
died	died	vvd	died	die	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
found	found	vvn	found	find	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
left	left	vvn	left	leave	0
his	his	po31	his	his	0
enormous	enormous	j	enormous	enormous	0
fortune	fortune	n1	fortune	fortune	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
hands	hands	n2	hands	hand	0
of	of	pp-f	of	of	0
trustees	trustees	n2	trustees	trustee	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
instructions	instructions	n2	instructions	instruction	0
to	to	pc-acp	to	to	0
apply	apply	vvi	apply	apply	0
the	the	dt	the	the	0
interest	interest	n1	interest	interest	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
providing	providing	vvg	providing	provide	0
of	of	pp-f	of	of	0
easy	easy	j	easy	easy	0
berths	berths	n2	berths	berth	0
to	to	p-acp	to	to	0
men	men	n2	men	man	0
whose	whose	r-crq	whose	who	0
hair	hair	n1	hair	hair	0
is	is	vbz	is	be	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
colour	colour	n1	colour	colour	0
.	.	.	.	.	1
"	"	"	"	"	0
I	I	pns11	I	I	0
must	must	vmb	must	must	0
go	go	vvi	go	go	0
home	home	av-an	home	home	0
now	now	av	now	now	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
dad	dad	n1	dad	dad	0
is	is	vbz	is	be	0
very	very	av	very	very	0
ill	ill	j-jn	ill	ill	0
,	,	,	,	,	0
and	and	cc	and	and	0
he	he	pns31	he	he	0
misses	misses	vvz	misses	miss	0
me	me	pno11	me	I	0
so	so	av	so	so	0
if	if	cs	if	if	0
I	I	pns11	I	I	0
leave	leave	vvb	leave	leave	0
him	him	pno31	him	he	0
.	.	.	.	.	1
She	She	pns31	She	she	0
was	was	vbds	was	be	0
but	but	cc-acp	but	but	0
thirty	thirty	crd	thirty	thirty	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
time	time	n1	time	time	0
of	of	pp-f	of	of	0
her	her	po31	her	her	0
death	death	n1	death	death	0
,	,	,	,	,	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
her	her	po31	her	her	0
hair	hair	n1	hair	hair	0
had	had	vhd	had	have	0
already	already	av	already	already	0
begun	begun	vvn	begun	begin	0
to	to	pc-acp	to	to	0
whiten	whiten	vvi	whiten	whiten	0
,	,	,	,	,	0
even	even	av-j	even	even	0
as	as	c-acp	as	as	0
mine	mine	png11	mine	I	0
has	has	vhz	has	have	0
.	.	.	.	.	0
"	"	"	"	"	1
I	I	pns11	I	I	0
had	had	vhd	had	have	0
never	never	av-x	never	never	0
seen	seen	vvn	seen	see	0
my	my	po11	my	my	0
friend's	friend's	ng1	friend's	friend	0
face	face	n1	face	face	0
so	so	av	so	so	0
grim	grim	j	grim	grim	0
or	or	cc	or	or	0
his	his	po31	his	his	0
brow	brow	n1	brow	brow	0
so	so	av	so	so	0
dark	dark	j	dark	dark	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
when	when	c-crq	when	when	0
we	we	pns12	we	we	0
turned	turned	vvd	turned	turn	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
scene	scene	n1	scene	scene	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
investigation	investigation	n1	investigation	investigation	0
.	.	.	.	.	1
I	I	pns11	I	I	0
should	should	vmd	should	shall	0
feel	feel	vvi	feel	feel	0
so	so	av	so	so	0
much	much	av-d	much	much	0
stronger	stronger	jc	stronger	strong	0
if	if	cs	if	if	0
I	I	pns11	I	I	0
felt	felt	vvd	felt	feel	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
were	were	vbdr	were	be	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
back	back	n1	back	back	0
of	of	pp-f	of	of	0
me	me	pno11	me	I	0
.	.	.	.	.	0
"	"	"	"	"	1
We	We	pns12	We	we	0
had	had	vhd	had	have	0
reached	reached	vvn	reached	reach	0
the	the	dt	the	the	0
same	same	d	same	same	0
crowded	crowded	vvn	crowded	crowd	0
thoroughfare	thoroughfare	n1	thoroughfare	thoroughfare	0
in	in	p-acp	in	in	0
which	which	r-crq	which	which	0
we	we	pns12	we	we	0
had	had	vhd	had	have	0
found	found	vvn	found	find	0
ourselves	ourselves	px12	ourselves	ourselves	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
morning	morning	n1	morning	morning	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
could	could	vmd	could	can	0
be	be	vbi	be	be	0
no	no	dx	no	no	0
possible	possible	j	possible	possible	0
reason	reason	n1	reason	reason	0
.	.	.	.	.	1
"	"	"	"	"	0
Terrible	Terrible	j	Terrible	terrible	0
!	!	!	!	!	1
Who	Who	q-crq	Who	who	0
could	could	vmd	could	can	0
come	come	vvi	come	come	0
to-night	to-night	av-an	tonight	tonight	0
?	?	?	?	?	1
During	During	p-acp	During	during	0
that	that	d	that	that	0
time	time	n1	time	time	0
she	she	pns31	she	she	0
ran	ran	vvd	ran	run	0
free	free	j	free	free	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
mining	mining	vvg	mining	mine	0
camp	camp	n1	camp	camp	0
and	and	cc	and	and	0
wandered	wandered	vvd	wandered	wander	0
through	through	p-acp	through	through	0
woods	woods	n2	woods	wood	0
or	or	cc	or	or	0
mountains	mountains	n2	mountains	mountain	0
,	,	,	,	,	0
so	so	av	so	so	0
that	that	cst	that	that	0
her	her	po31	her	her	0
education	education	n1	education	education	0
has	has	vhz	has	have	0
come	come	vvn	come	come	0
from	from	p-acp	from	from	0
Nature	Nature	n1	Nature	nature	0
rather	rather	av-c	rather	rather	0
than	than	cs	than	than	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
schoolmaster	schoolmaster	n1	schoolmaster	schoolmaster	0
.	.	.	.	.	1
Could	Could	vmd	Could	can	0
you	you	pn22	you	you	0
swear	swear	vvi	swear	swear	0
to	to	p-acp	to	to	0
it	it	pn31	it	it	0
?	?	?	?	?	0
"	"	"	"	"	1
He	He	pns31	He	he	0
asked	asked	vvd	asked	ask	0
for	for	p-acp	for	for	0
Alice	Alice	np1	Alice	Alice	0
.	.	.	.	.	1
I	I	pns11	I	I	0
am	am	vbm	am	be	0
the	the	dt	the	the	0
last	last	ord	last	last	0
court	court	n1	court	court	0
of	of	pp-f	of	of	0
appeal	appeal	n1	appeal	appeal	0
.	.	.	.	.	0
"	"	"	"	"	1
If	If	cs	If	if	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
come	come	vvn	come	come	0
from	from	p-acp	from	from	0
Pondicherry	Pondicherry	np1	Pondicherry	Pondicherry	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
steamer	steamer	n1	steamer	steamer	0
they	they	pns32	they	they	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
arrived	arrived	vvn	arrived	arrive	0
almost	almost	av	almost	almost	0
as	as	c-acp	as	as	0
soon	soon	av	soon	soon	0
as	as	c-acp	as	as	0
their	their	po32	their	their	0
letter	letter	n1	letter	letter	0
.	.	.	.	.	1
"	"	"	"	"	0
And	And	cc	And	and	0
Miss	Miss	n1	Miss	miss	0
Sutherland	Sutherland	np1	Sutherland	Sutherland	0
?	?	?	?	?	0
"	"	"	"	"	1
"	"	"	"	"	0
Missing	Missing	np1	Missing	Missing	0
,	,	,	,	,	0
"	"	"	"	"	0
it	it	pn31	it	it	0
said	said	vvd	said	say	0
,	,	,	,	,	0
"	"	"	"	"	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
morning	morning	n1	morning	morning	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
fourteenth	fourteenth	ord	fourteenth	fourteenth	0
,	,	,	,	,	0
a	a	dt	a	a	0
gentleman	gentleman	n1	gentleman	gentleman	0
named	named	vvn	named	name	0
Hosmer	Hosmer	np1	Hosmer	Hosmer	0
Angel	Angel	n1	Angel	angel	0
.	.	.	.	.	1
"	"	"	"	"	0
Quite	Quite	av	Quite	quite	0
so	so	av	so	so	0
!	!	!	!	!	1
"	"	"	"	"	0
Now	Now	av	Now	now	0
lead	lead	vvi	lead	lead	0
the	the	dt	the	the	0
way	way	n1	way	way	0
,	,	,	,	,	0
and	and	cc	and	and	0
we	we	pns12	we	we	0
shall	shall	vmb	shall	shall	0
soon	soon	av	soon	soon	0
see	see	vvi	see	see	0
the	the	dt	the	the	0
end	end	n1	end	end	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
black	black	j-jn	black	black	0
business	business	n1	business	business	0
.	.	.	.	.	0
"	"	"	"	"	1
"	"	"	"	"	0
'	'	'	'	'	0
Perhaps	Perhaps	av	Perhaps	perhaps	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
have	have	vhi	have	have	0
the	the	dt	the	the	0
kindness	kindness	n1	kindness	kindness	0
to	to	pc-acp	to	to	0
wait	wait	vvi	wait	wait	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
room	room	n1	room	room	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
few	few	d	few	few	0
minutes	minutes	n2	minutes	minute	0
,	,	,	,	,	0
'	'	'	'	'	0
said	said	vvd	said	say	0
he	he	pns31	he	he	0
,	,	,	,	,	0
throwing	throwing	vvg	throwing	throw	0
open	open	av-j	open	open	0
another	another	j-jn	another	another	0
door	door	n1	door	door	0
.	.	.	.	.	1
"	"	"	"	"	0
Circumstantial	Circumstantial	j	Circumstantial	circumstantial	0
evidence	evidence	n1	evidence	evidence	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
very	very	j	very	very	0
tricky	tricky	n1	tricky	tricky	0
thing	thing	n1	thing	thing	0
,	,	,	,	,	0
"	"	"	"	"	0
answered	answered	vvd	answered	answer	0
Holmes	Holmes	np1	Holmes	Holmes	0
thoughtfully	thoughtfully	av-j	thoughtfully	thoughtful	0
.	.	.	.	.	1
"	"	"	"	"	0
Subtle	Subtle	j	Subtle	subtle	0
enough	enough	av-d	enough	enough	0
and	and	cc	and	and	0
horrible	horrible	j	horrible	horrible	0
enough	enough	av-d	enough	enough	0
.	.	.	.	.	1
Frank	Frank	np1	Frank	Frank	0
had	had	vhd	had	have	0
been	been	vbn	been	be	0
a	a	dt	a	a	0
prisoner	prisoner	n1	prisoner	prisoner	0
among	among	p-acp	among	among	0
the	the	dt	the	the	0
Apaches	Apaches	n2	Apaches	apache	0
,	,	,	,	,	0
had	had	vhd	had	have	0
escaped	escaped	vvn	escaped	escape	0
,	,	,	,	,	0
came	came	vvd	came	come	0
on	on	a-acp	on	on	0
to	to	pc-acp	to	to	0
'	'	'	'	'	0
Frisco	Frisco	np1	Frisco	Frisco	0
,	,	,	,	,	0
found	found	vvd	found	find	0
that	that	cst	that	that	0
I	I	pns11	I	I	0
had	had	vhd	had	have	0
given	given	vvn	given	give	0
him	him	pno31	him	he	0
up	up	a-acp	up	up	0
for	for	p-acp	for	for	0
dead	dead	j	dead	dead	0
and	and	cc	and	and	0
had	had	vhd	had	have	0
gone	gone	vvn	gone	go	0
to	to	p-acp	to	to	0
England	England	np1	England	England	0
,	,	,	,	,	0
followed	followed	vvd	followed	follow	0
me	me	pno11	me	I	0
there	there	a-acp	there	there	0
,	,	,	,	,	0
and	and	cc	and	and	0
had	had	vhd	had	have	0
come	come	vvn	come	come	0
upon	upon	p-acp	upon	upon	0
me	me	pno11	me	I	0
at	at	p-acp	at	at	0
last	last	ord	last	last	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
very	very	j	very	very	0
morning	morning	n1	morning	morning	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
second	second	ord	second	second	0
wedding	wedding	n1	wedding	wedding	0
.	.	.	.	.	0
"	"	"	"	"	1
Yet	Yet	av	Yet	yet	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
this	this	d	this	this	0
,	,	,	,	,	0
you	you	pn22	you	you	0
made	made	vvd	made	make	0
me	me	pno11	me	I	0
reveal	reveal	vvi	reveal	reveal	0
what	what	r-crq	what	what	0
you	you	pn22	you	you	0
wanted	wanted	vvd	wanted	want	0
to	to	pc-acp	to	to	0
know	know	vvi	know	know	0
.	.	.	.	.	1
"	"	"	"	"	0
But	But	cc-acp	But	but	0
I	I	pns11	I	I	0
am	am	vbm	am	be	0
so	so	av	so	so	0
sure	sure	j	sure	sure	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
innocent	innocent	j-jn	innocent	innocent	0
.	.	.	.	.	1
All	All	d	All	all	0
these	these	d	these	these	0
I	I	pns11	I	I	0
may	may	vmb	may	may	0
sketch	sketch	n1	sketch	sketch	0
out	out	av	out	out	0
at	at	p-acp	at	at	0
some	some	d	some	some	0
future	future	j-jn	future	future	0
date	date	n1	date	date	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
none	none	pix	none	none	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
present	present	vvi	present	present	0
such	such	d	such	such	0
singular	singular	j	singular	singular	0
features	features	n2	features	feature	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
strange	strange	j	strange	strange	0
train	train	n1	train	train	0
of	of	pp-f	of	of	0
circumstances	circumstances	n2	circumstances	circumstance	0
which	which	r-crq	which	which	0
I	I	pns11	I	I	0
have	have	vhb	have	have	0
now	now	av	now	now	0
taken	taken	vvn	taken	take	0
up	up	a-acp	up	up	0
my	my	po11	my	my	0
pen	pen	n1	pen	pen	0
to	to	pc-acp	to	to	0
describe	describe	vvi	describe	describe	0
.	.	.	.	.	1
"	"	"	"	"	0
Well	Well	uh-av	Well	well	0
,	,	,	,	,	0
certainly	certainly	av-j	certainly	certain	0
